id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,input pressure,113,69,4,72,726,ship,baseline,monotonic-signal
g002,state drift,78,8,7,55,424,ship,edge,drag-penalty
g003,review cost,64,50,10,55,446,ship,recovery,confidence-floor
g004,decision risk,105,39,13,98,668,ship,negative,lane-boundary
g005,input pressure,41,71,37,38,308,ship,baseline,monotonic-signal
g006,state drift,100,19,8,99,620,ship,edge,drag-penalty
g007,review cost,89,66,16,91,638,ship,recovery,confidence-floor
g008,decision risk,43,57,43,48,296,ship,negative,lane-boundary
g009,input pressure,112,20,37,31,476,ship,baseline,monotonic-signal
g010,state drift,62,39,14,27,352,ship,edge,drag-penalty
g011,review cost,84,51,25,30,448,ship,recovery,confidence-floor
g012,decision risk,99,24,11,36,494,ship,negative,lane-boundary
g013,input pressure,66,48,37,86,458,ship,baseline,monotonic-signal
g014,state drift,53,63,20,73,444,ship,edge,drag-penalty
g015,review cost,94,73,34,28,510,ship,recovery,confidence-floor
g016,decision risk,74,10,43,53,336,ship,negative,lane-boundary
g017,input pressure,111,51,7,70,672,ship,baseline,monotonic-signal
g018,state drift,89,39,32,40,450,ship,edge,drag-penalty
g019,review cost,82,71,25,29,478,ship,recovery,confidence-floor
g020,decision risk,82,54,23,71,532,ship,negative,lane-boundary
g021,input pressure,85,13,24,54,426,ship,baseline,monotonic-signal
g022,state drift,46,30,26,54,300,ship,edge,drag-penalty
g023,review cost,30,41,28,97,340,ship,recovery,confidence-floor
g024,decision risk,70,49,31,37,390,ship,negative,lane-boundary
g025,input pressure,93,69,34,98,638,ship,baseline,monotonic-signal
g026,state drift,108,68,37,90,674,ship,edge,drag-penalty
g027,review cost,31,70,40,47,278,ship,recovery,confidence-floor
g028,decision risk,84,39,22,30,430,ship,negative,lane-boundary
g029,input pressure,114,61,35,26,560,ship,baseline,monotonic-signal
g030,state drift,89,74,43,29,476,ship,edge,drag-penalty
g031,review cost,80,13,28,35,360,ship,recovery,confidence-floor
g032,decision risk,66,55,22,85,500,ship,negative,lane-boundary
g033,input pressure,31,44,41,72,274,ship,baseline,monotonic-signal
g034,state drift,105,76,10,27,606,ship,edge,drag-penalty
g035,review cost,58,24,38,52,308,ship,recovery,confidence-floor
g036,decision risk,82,71,22,69,564,ship,negative,lane-boundary
g037,input pressure,53,62,5,39,404,ship,baseline,monotonic-signal
g038,state drift,42,25,19,28,236,ship,edge,drag-penalty
g039,review cost,84,44,28,70,508,ship,recovery,confidence-floor
g040,decision risk,65,56,34,53,410,ship,negative,lane-boundary
g041,input pressure,103,29,17,53,542,ship,baseline,monotonic-signal
g042,state drift,37,53,10,96,426,ship,edge,drag-penalty
g043,review cost,52,68,8,36,400,ship,recovery,confidence-floor
g044,decision risk,107,8,9,97,620,ship,negative,lane-boundary
g045,input pressure,94,15,11,89,562,ship,baseline,monotonic-signal
g046,state drift,47,56,13,46,366,ship,edge,drag-penalty
g047,review cost,115,44,16,29,574,ship,recovery,confidence-floor
g048,decision risk,64,76,19,25,420,ship,negative,lane-boundary
g049,input pressure,42,59,22,28,298,ship,baseline,monotonic-signal
g050,state drift,35,18,25,34,194,ship,edge,drag-penalty
g051,review cost,35,35,7,84,364,ship,recovery,confidence-floor
g052,decision risk,38,46,20,71,346,ship,negative,lane-boundary
g053,input pressure,87,54,28,26,452,ship,baseline,monotonic-signal
g054,state drift,71,74,13,51,508,ship,edge,drag-penalty
g055,review cost,111,73,7,68,712,ship,recovery,confidence-floor
g056,decision risk,46,75,26,38,358,ship,negative,lane-boundary
g057,input pressure,61,44,37,27,312,ship,baseline,monotonic-signal
g058,state drift,72,66,23,69,512,ship,edge,drag-penalty
g059,review cost,37,9,7,52,256,ship,recovery,confidence-floor
g060,decision risk,67,18,32,52,344,ship,negative,lane-boundary
g061,input pressure,42,60,4,95,470,ship,baseline,monotonic-signal
g062,state drift,33,49,13,35,274,ship,edge,drag-penalty
g063,review cost,107,11,19,96,604,ship,recovery,confidence-floor
g064,decision risk,72,29,44,88,434,ship,negative,lane-boundary
g065,input pressure,58,76,37,45,400,ship,baseline,monotonic-signal
g066,state drift,99,67,35,28,516,ship,edge,drag-penalty
g067,review cost,35,30,36,24,176,ship,recovery,confidence-floor
g068,decision risk,94,49,38,27,452,ship,negative,lane-boundary
g069,input pressure,83,61,40,33,440,ship,baseline,monotonic-signal
g070,state drift,37,34,43,83,296,ship,edge,drag-penalty
g071,review cost,106,58,4,70,672,ship,recovery,confidence-floor
g072,decision risk,56,73,7,25,406,ship,negative,lane-boundary
g073,input pressure,78,13,10,50,418,ship,baseline,monotonic-signal
g074,state drift,93,20,34,67,478,ship,edge,drag-penalty
g075,review cost,60,61,5,37,426,ship,recovery,confidence-floor
g076,decision risk,47,49,13,26,312,ship,negative,lane-boundary
g077,input pressure,88,11,40,68,430,ship,baseline,monotonic-signal
g078,state drift,68,64,34,51,434,ship,edge,drag-penalty
g079,review cost,105,23,11,51,546,ship,recovery,confidence-floor
g080,decision risk,83,40,22,94,556,ship,negative,lane-boundary
g081,input pressure,76,51,8,34,458,ship,baseline,monotonic-signal
